ID,region name,local government authority,postcode,location,longitude,latitude
1726,Gippsland,La Trobe,3844,KOORNALLA,146.5285017,-38.3295048
1727,Gippsland,La Trobe,3844,LOY YANG,146.5933526,-38.2526692
1728,Gippsland,La Trobe,3840,MARYVALE,146.4341334,-38.1749448
1729,Gippsland,La Trobe,3825,MOE,146.26144,-38.1794269
1730,Gippsland,La Trobe,3825,MOE SOUTH,146.2690563,-38.2005742
1731,Gippsland,La Trobe,3825,MOONDARRA,146.3696859,-38.022912
1732,Gippsland,La Trobe,3840,MORWELL,146.3947107,-38.2345742
1733,Gippsland,La Trobe,3844,MOUNT TASSIE,146.5607555,-38.3881349
1734,Gippsland,La Trobe,3825,NEWBOROUGH,146.5607555,-38.3881349
1735,Gippsland,La Trobe,3825,RAWSON,146.3992455,-37.9556352
1736,Gippsland,La Trobe,3825,TANJIL,146.2378541,-37.9289108
1737,Gippsland,La Trobe,3825,TANJIL SOUTH,146.2496276,-38.1118828
1738,Gippsland,La Trobe,3825,THALLOO,146.3074648,-38.086632
1739,Gippsland,La Trobe,3825,THOMSON,146.3058423,-37.7328253
1740,Gippsland,La Trobe,3825,TOOMBON,146.4090345,-37.7382818
1741,Gippsland,La Trobe,3856,TOONGABBIE,146.623789,-38.057479
1742,Gippsland,La Trobe,3844,TRARALGON,146.537779,-38.195534
1743,Gippsland,La Trobe,3844,TRARALGON EAST,146.5646856,-38.2035574
1744,Gippsland,La Trobe,3844,TRARALGON SOUTH,146.5388887,-38.3015554
1745,Gippsland,La Trobe,3844,TYERS,146.4801096,-38.1487249
1746,Gippsland,La Trobe,3825,WALHALLA,146.4516002,-37.9416753
1747,Gippsland,La Trobe,3825,WALHALLA EAST,146.5939723,-37.9142998
1748,Gippsland,La Trobe,3825,WESTBURY,146.2259344,-38.140029
1749,Gippsland,La Trobe,3825,WILLOW GROVE,146.1784063,-38.072265
1750,Gippsland,La Trobe,3825,YALLOURN,146.3179019,-38.1852881
1751,Gippsland,La Trobe,3825,YALLOURN NORTH,146.3689493,-38.1608553
1752,Gippsland,La Trobe,3869,YINNAR,146.3277492,-38.3221359
1753,Gippsland,La Trobe,3869,YINNAR SOUTH,146.3579588,-38.3775015
1754,Gippsland,South Gippsland,3962,AGNES,146.3975769,-38.6688861
1755,Gippsland,South Gippsland,3871,ALLAMBEE RESERVE,146.3975769,-38.6688861
1756,Gippsland,South Gippsland,3871,ALLAMBEE SOUTH,146.1081939,-38.3559429
1757,Gippsland,South Gippsland,3951,ARAWATA,145.8739951,-38.3947934
1758,Gippsland,South Gippsland,3871,BAROMI,146.1786156,-38.4023181
1759,Gippsland,South Gippsland,3946,BENA,145.7633096,-38.4117115
1760,Gippsland,South Gippsland,3960,BENNISON,146.2673542,-38.671083
1761,Gippsland,South Gippsland,3953,BERRYS CREEK,146.0701515,-38.4055438
1762,Gippsland,South Gippsland,3966,BINGINWARRI,146.4546595,-38.584992
1763,Gippsland,South Gippsland,3960,BOOLARONG,146.2558348,-38.566912
1764,Gippsland,South Gippsland,3953,BOOROOL,146.0342923,-38.4410195
1765,Gippsland,South Gippsland,3958,BUFFALO,146.0361683,-38.653652
1766,Gippsland,South Gippsland,3871,DARLIMURLA,146.2110297,-38.3696403
1767,Gippsland,South Gippsland,3871,DELBURN,146.2315888,-38.3320539
1768,Gippsland,South Gippsland,3871,DOLLAR,146.1788482,-38.5664195
1769,Gippsland,South Gippsland,3956,DUMBALK,146.0945129,-38.533865
1770,Gippsland,South Gippsland,3956,DUMBALK NORTH,146.1672275,-38.5062867
1771,Gippsland,South Gippsland,3951,FAIRBANK,145.942462,-38.4141048
1772,Gippsland,South Gippsland,3959,FISH CREEK,146.0820884,-38.6942691
1773,Gippsland,South Gippsland,3960,FOSTER,146.2010961,-38.6525682
1774,Gippsland,South Gippsland,3960,FOSTER NORTH,146.1695398,-38.6206236
1775,Gippsland,South Gippsland,3960,GUNYAH,146.2862849,-38.5316265
1776,Gippsland,South Gippsland,3953,HALLSTON,146.0342609,-38.3567408
1777,Gippsland,South Gippsland,3966,HAZEL PARK,146.3897075,-38.6351861
1778,Gippsland,South Gippsland,3967,HEDLEY,146.5020688,-38.6443828
1779,Gippsland,South Gippsland,3945,JEETHO,145.7327759,-38.3958684
1780,Gippsland,South Gippsland,3951,JUMBUNNA,145.7719751,-38.4687585
1781,Gippsland,South Gippsland,3951,KARDELLA,145.8688798,-38.4248356
1782,Gippsland,South Gippsland,3950,KARDELLA SOUTH,145.8787051,-38.4490078
1783,Gippsland,South Gippsland,3951,KONGWAK,145.7136019,-38.5150951
1784,Gippsland,South Gippsland,3954,KOONWARRA,145.9480814,-38.5463903
1785,Gippsland,South Gippsland,3953,KOOROOMAN,145.9922928,-38.4494902
1786,Gippsland,South Gippsland,3950,KORUMBURRA,145.8233789,-38.432019
1787,Gippsland,South Gippsland,3950,KORUMBURRA SOUTH,145.8507584,-38.4635595
1788,Gippsland,South Gippsland,3945,KROWERA,145.6747322,-38.4370067
1789,Gippsland,South Gippsland,3953,LEONGATHA,145.9465664,-38.4760823
1790,Gippsland,South Gippsland,3953,LEONGATHA NORTH,145.9952771,-38.4343271
1791,Gippsland,South Gippsland,3953,LEONGATHA SOUTH,145.8801738,-38.5300337
1792,Gippsland,South Gippsland,3945,LOCH,145.7062215,-38.3687274
1793,Gippsland,South Gippsland,3953,MARDAN,146.1283012,-38.4537346
1794,Gippsland,South Gippsland,3956,MEENIYAN,146.0119805,-38.5788721
1795,Gippsland,South Gippsland,3956,MIDDLE TARWIN,145.9296266,-38.661782
1796,Gippsland,South Gippsland,3871,MIRBOO,145.9296266,-38.661782
1797,Gippsland,South Gippsland,3871,MIRBOO NORTH,146.1613887,-38.4011333
1798,Gippsland,South Gippsland,3960,MOUNT BEST,146.3005242,-38.6010596
1799,Gippsland,South Gippsland,3953,MOUNT ECCLES,145.9806976,-38.3621963
1800,Gippsland,South Gippsland,3953,MOUNT ECCLES SOUTH,145.9919383,-38.4136812
1801,Gippsland,South Gippsland,3988,MOUNTAIN VIEW,145.8699491,-38.2923538
1802,Gippsland,South Gippsland,3951,MOYARRA,145.7245329,-38.4774646
1803,Gippsland,South Gippsland,3953,NERRENA,146.0051956,-38.5088177
1804,Gippsland,South Gippsland,3987,NYORA,145.6728903,-38.3326544
1805,Gippsland,South Gippsland,3951,OUTTRIM,145.7832039,-38.4944293
1806,Gippsland,South Gippsland,3988,POOWONG,145.7638679,-38.3430938
1807,Gippsland,South Gippsland,3988,POOWONG EAST,145.8330997,-38.3036357
1808,Gippsland,South Gippsland,3988,POOWONG NORTH,145.7987428,-38.2963533
1809,Gippsland,South Gippsland,3964,PORT FRANKLIN,146.2773087,-38.6808324
1810,Gippsland,South Gippsland,3965,PORT WELSHPOOL,146.4658439,-38.6999872
1811,Gippsland,South Gippsland,3951,RANCEBY,145.8412443,-38.374176
1812,Gippsland,South Gippsland,3953,RUBY,145.9054778,-38.4480776
1813,Gippsland,South Gippsland,3959,SANDY POINT,146.1196061,-38.820115
1814,Gippsland,South Gippsland,3960,SHALLOW INLET,146.252026,-38.67970068
1815,Gippsland,South Gippsland,3957,STONY CREEK,146.0367511,-38.5862331
1816,Gippsland,South Gippsland,3950,STRZELECKI,145.9011763,-38.3313867
1817,Gippsland,South Gippsland,3956,TARWIN,145.9796802,-38.5864817
1818,Gippsland,South Gippsland,3956,TARWIN LOWER,145.86939,-38.7015361
1819,Gippsland,South Gippsland,3960,TIDAL RIVER,146.3257227,-39.0307936
1820,Gippsland,South Gippsland,3962,TOORA,146.3278831,-38.6628144
1821,Gippsland,South Gippsland,3962,TOORA NORTH,146.3259293,-38.6232687
1822,Gippsland,South Gippsland,3953,TRIDA,145.9658867,-38.3253865
1823,Gippsland,South Gippsland,3960,TURTONS CREEK,146.2500982,-38.5347772
1824,Gippsland,South Gippsland,3956,VENUS BAY,145.8232645,-38.7008772
1825,Gippsland,South Gippsland,3956,WALKERVILLE,145.9908979,-38.8299824
1826,Gippsland,South Gippsland,3956,WALKERVILLE SOUTH,145.9963335,-38.85322
1827,Gippsland,South Gippsland,3959,WARATAH BAY,145.9963335,-38.85322
1828,Gippsland,South Gippsland,3966,WELSHPOOL,146.4375971,-38.6656038
1829,Gippsland,South Gippsland,3950,WHITELAW,145.7772017,-38.4345605
1830,Gippsland,South Gippsland,3953,WILD DOG VALLEY,145.9410576,-38.3678133
1831,Gippsland,South Gippsland,3960,WILSONS PROMONTORY,146.2774948,-38.9396804
1832,Gippsland,South Gippsland,3960,WONGA,146.2619896,-38.609606
1833,Gippsland,South Gippsland,3962,WONYIP,146.3935192,-38.5624049
1834,Gippsland,South Gippsland,3945,WOODLEIGH,145.6450537,-38.4008424
1835,Gippsland,South Gippsland,3962,WOORARRA EAST,146.3795975,-38.6020543
1836,Gippsland,South Gippsland,3960,WOORARRA WEST,146.2224244,-38.5862935
1837,Gippsland,South Gippsland,3953,WOOREEN,145.9908264,-38.4266389
1838,Gippsland,South Gippsland,3960,YANAKIE,146.2059477,-38.8113845
1839,Gippsland,Wellington,3851,AIRLY,147.0810886,-38.0055959
1840,Gippsland,Wellington,3971,ALBERTON,146.6681912,-38.5981822
1841,Gippsland,Wellington,3971,ALBERTON WEST,146.5906426,-38.5999058
1842,Gippsland,Wellington,3858,ARBUCKLE,146.7658031,-37.3395192
1843,Gippsland,Wellington,3971,BALOOK,146.564882,-38.4291856
1844,Gippsland,Wellington,3858,BILLABONG,146.8151425,-37.1971114
1845,Gippsland,Wellington,3860,BOISDALE,146.9872952,-37.8803176
1846,Gippsland,Wellington,3860,BRIAGOLONG,147.072542,-37.8439438
1847,Gippsland,Wellington,3862,BUDGEE BUDGEE,147.0359073,-37.5167721
1848,Gippsland,Wellington,3851,BUNDALAGUAH,147.0359073,-37.5167721
1849,Gippsland,Wellington,3858,BURAGWONDUC,146.7047636,-37.484124
1850,Gippsland,Wellington,3860,BUSHY PARK,147.0138902,-37.8713254
1851,Gippsland,Wellington,3971,CALROSSIE,146.6721453,-38.500293
1852,Gippsland,Wellington,3851,CLYDEBANK,147.1967189,-38.0530279
1853,Gippsland,Wellington,3851,COBAINS,147.0993253,-38.088096
1854,Gippsland,Wellington,3862,COBBANNAH,147.2718116,-37.5973845
1855,Gippsland,Wellington,3860,COONGULLA,146.7843062,-37.8948988
1856,Gippsland,Wellington,3862,COWA,147.1767978,-37.4009242
1857,Gippsland,Wellington,3857,COWWARR,146.6962389,-38.0141394
1858,Gippsland,Wellington,3858,CROOKAYAN,146.6535233,-37.5086323
1859,Gippsland,Wellington,3862,CROOKED RIVER,147.1089604,-37.387291
1860,Gippsland,Wellington,3862,DARGO,147.2511238,-37.4612376
1861,Gippsland,Wellington,3851,DARRIMAN,146.9438138,-38.4451587
1862,Gippsland,Wellington,3858,DAWSON,146.6961819,-37.9730438
1863,Gippsland,Wellington,3858,DENISON,146.8086547,-38.0124967
1864,Gippsland,Wellington,3971,DEVON NORTH,146.6500039,-38.5046433
1865,Gippsland,Wellington,3851,DUTSON,147.2062365,-38.1763486
1866,Gippsland,Wellington,3851,DUTSON DOWNS,147.3157691,-38.2009603
1867,Gippsland,Wellington,3852,EAST SALE,147.1259915,-38.102414
1868,Gippsland,Wellington,3851,FLAMINGO BEACH,147.3166852,-38.2728909
1869,Gippsland,Wellington,3851,FULHAM,146.9891233,-38.0998648
1870,Gippsland,Wellington,3971,GELLIONDALE,146.603656,-38.6195236
1871,Gippsland,Wellington,3851,GIFFARD,147.0830414,-38.4148687
1872,Gippsland,Wellington,3851,GIFFARD WEST,146.9853258,-38.3729755
1873,Gippsland,Wellington,3858,GILLUM,146.7270725,-37.760968
1874,Gippsland,Wellington,3858,GLENFALLOCH,146.6551314,-37.6767367
1875,Gippsland,Wellington,3858,GLENMAGGIE,146.7498884,-37.8923846
1876,Gippsland,Wellington,3851,GLOMAR BEACH,147.278448,-38.3062905
1877,Gippsland,Wellington,3851,GOLDEN BEACH,147.4010949,-38.2111322
1878,Gippsland,Wellington,3873,GORMANDALE,146.7019042,-38.2949892
1879,Gippsland,Wellington,3862,HAWKHURST,146.7019042,-38.2949892
1880,Gippsland,Wellington,3858,HEYFIELD,146.7850242,-37.9826115
1881,Gippsland,Wellington,3847,HIAMDALE,146.7383963,-38.2661697
1882,Gippsland,Wellington,3971,HIAWATHA,146.4716697,-38.5275017
1883,Gippsland,Wellington,3862,HOLLANDS LANDING,147.4604593,-38.054473
1884,Gippsland,Wellington,3858,HOWITT PLAINS,146.6978469,-37.2187926
1885,Gippsland,Wellington,3971,HUNTERSTON,146.7965256,-38.5813001
1886,Gippsland,Wellington,3971,JACK RIVER,146.5530361,-38.5492829
1887,Gippsland,Wellington,3851,KILMANY,146.9118343,-38.1054162
1888,Gippsland,Wellington,3860,KOOROOL,146.9548951,-37.6812852
1889,Gippsland,Wellington,3851,LAKE WELLINGTON,147.304453,-38.0856106
1890,Gippsland,Wellington,3971,LANGSBOROUGH,146.6782097,-38.6552554
1891,Gippsland,Wellington,3858,LICOLA,146.6229004,-37.6284475
1892,Gippsland,Wellington,3858,LICOLA NORTH,146.5506363,-37.5186584
1893,Gippsland,Wellington,3862,LLOWALONG,147.0312926,-37.9185463
1894,Gippsland,Wellington,3851,LOCH SPORT,147.5736457,-38.0541844
1895,Gippsland,Wellington,3851,LONGFORD,147.0859715,-38.161625
1896,Gippsland,Wellington,3971,MACKS CREEK,146.640818,-38.4723709
1897,Gippsland,Wellington,3971,MADALYA,146.4748639,-38.4952648
1898,Gippsland,Wellington,3860,MAFFRA,146.9767261,-37.966394
1899,Gippsland,Wellington,3859,MAFFRA WEST UPPER,146.8258531,-37.8811265
1900,Gippsland,Wellington,3971,MANNS BEACH,146.8258531,-37.8811265
1901,Gippsland,Wellington,3874,MCLOUGHLINS BEACH,146.8857642,-38.6037728
1902,Gippsland,Wellington,3862,MEERLIEU,147.389516,-38.0018737
1903,Gippsland,Wellington,3862,MIOWERA,147.0300877,-37.4711431
1904,Gippsland,Wellington,3860,MONOMAK,146.8250718,-37.8239976
1905,Gippsland,Wellington,3851,MONTGOMERY,147.0579241,-38.0323476
1906,Gippsland,Wellington,3862,MOORNAPA,147.2022041,-37.688393
1907,Gippsland,Wellington,3860,MOROKA,146.9364708,-37.5013015
1908,Gippsland,Wellington,3862,MUNRO,147.1871486,-37.9155312
1909,Gippsland,Wellington,3851,MYRTLEBANK,147.0294841,-38.0645285
1910,Gippsland,Wellington,3847,NAMBROK,146.8742995,-38.0538008
1911,Gippsland,Wellington,3860,NAP NAP MARRA,146.8094281,-37.582747
1912,Gippsland,Wellington,3859,NEWRY,146.8895782,-37.9285117
1913,Gippsland,Wellington,3851,PARADISE BEACH,147.4180522,-38.1964251
1914,Gippsland,Wellington,3851,PEARSONDALE,147.0390284,-38.1265562
1915,Gippsland,Wellington,3862,PERRY BRIDGE,147.2622422,-38.0043896
1916,Gippsland,Wellington,3971,PORT ALBERT,146.6884156,-38.6655721
1917,Gippsland,Wellington,3858,REYNARD,146.6610934,-37.3507829
1918,Gippsland,Wellington,3860,RIVERSLEA,146.9487926,-38.0061741
1919,Gippsland,Wellington,3971,ROBERTSONS BEACH,146.7304151,-38.6563342
1920,Gippsland,Wellington,3847,ROSEDALE,146.7901215,-38.1541885
1921,Gippsland,Wellington,3850,SALE,147.0675028,-38.096577
1922,Gippsland,Wellington,3858,SARGOOD,146.735969,-37.5778799
1923,Gippsland,Wellington,3851,SEACOMBE,147.4549441,-38.1210163
1924,Gippsland,Wellington,3851,SEASPRAY,147.1909166,-38.3765665
1925,Gippsland,Wellington,3858,SEATON,146.6591655,-37.9344618
1926,Gippsland,Wellington,3971,SNAKE ISLAND,146.5472702,-38.7544484
1927,Gippsland,Wellington,3851,SOMERTON PARK,147.1701873,-38.1636731
1928,Gippsland,Wellington,3971,STACEYS BRIDGE,146.5138906,-38.5607632
1929,Gippsland,Wellington,3862,STOCKDALE,147.1693249,-37.8023865
1930,Gippsland,Wellington,3851,STRADBROKE,147.033204,-38.2993358
1931,Gippsland,Wellington,3862,STRATFORD,147.0805739,-37.9661649
1932,Gippsland,Wellington,3858,TAMBORITHA,146.6988913,-37.4622397
1933,Gippsland,Wellington,3971,TARRA VALLEY,146.5685308,-38.4690735
1934,Gippsland,Wellington,3971,TARRAVILLE,146.7195209,-38.6357936
1935,Gippsland,Wellington,3851,THE HEART,147.1767848,-38.115189
1936,Gippsland,Wellington,3851,THE HONEYSUCKLES,147.2160481,-38.3527172
1937,Gippsland,Wellington,3859,TINAMBA,146.8918612,-37.9623503
1938,Gippsland,Wellington,3859,TINAMBA WEST,146.8419528,-37.9262295
1939,Gippsland,Wellington,3860,TOOLOME,147.0465745,-37.6174886
1940,Gippsland,Wellington,3860,VALENCIA CREEK,146.9765393,-37.8206524
1941,Gippsland,Wellington,3862,WATERFORD,146.9765393,-37.8206524
1942,Gippsland,Wellington,3847,WILLUNG,146.8122586,-38.2474841
1943,Gippsland,Wellington,3847,WILLUNG SOUTH,146.7235936,-38.3434658
1944,Gippsland,Wellington,3858,WINNINDOO,146.7661532,-38.0322117
1945,Gippsland,Wellington,3971,WON WRON,146.7169902,-38.4732237
1946,Gippsland,Wellington,3862,WONGUNGARRA,147.1123822,-37.2377417
1947,Gippsland,Wellington,3874,WOODSIDE,146.8745147,-38.523459
1948,Gippsland,Wellington,3874,WOODSIDE BEACH,146.9760881,-38.5491464
1949,Gippsland,Wellington,3874,WOODSIDE NORTH,146.8193765,-38.427412
1950,Gippsland,Wellington,3860,WOOLENOOK,147.0360933,-37.694839
1951,Gippsland,Wellington,3858,WORROWING,146.7414037,-37.6707677
1952,Gippsland,Wellington,3860,WRATHUNG,146.9430728,-37.5938253
1953,Gippsland,Wellington,3860,WRIXON,146.8575874,-37.6910695
1954,Gippsland,Wellington,3850,WURRUK,147.0371871,-38.115294
1955,Gippsland,Wellington,3858,YANGOURA,146.5532358,-37.8434407
1956,Gippsland,Wellington,3971,YARRAM,146.6750776,-38.5626203
1957,Hume,Alpine,3737,ABBEYARD,146.6999019,-36.9153738
1958,Hume,Alpine,3737,BARWIDGEE,146.77263,-36.5134353
1959,Hume,Alpine,3699,BOGONG,147.224898,-36.8049109
1960,Hume,Alpine,3741,BRIGHT,146.9608956,-36.7301986
1961,Hume,Alpine,3740,BUCKLAND,146.8528413,-36.8248128
1962,Hume,Alpine,3737,BUFFALO RIVER,146.6892268,-36.6274678
1963,Hume,Alpine,3737,DANDONGADALE,146.6641586,-36.8023112
1964,Hume,Alpine,3739,EUROBIN,146.8609274,-36.6354393
1965,Hume,Alpine,3699,FALLS CREEK,147.2817913,-36.8632596
1966,Hume,Alpine,3741,FREEBURGH,147.0280206,-36.7600576
1967,Hume,Alpine,3737,GAPSTED,146.6757319,-36.5074284
1968,Hume,Alpine,3741,GERMANTOWN,147.0175146,-36.7428641
1969,Hume,Alpine,3741,HARRIETVILLE,147.0640075,-36.8917506
1970,Hume,Alpine,3737,HAVILAH,146.90207,-36.6212002
1971,Hume,Alpine,3741,HOTHAM HEIGHTS,147.1486491,-36.9896817
1972,Hume,Alpine,3737,MERRIANG,146.6830488,-36.5553935
1973,Hume,Alpine,3737,MERRIANG SOUTH,146.6833113,-36.5816312
1974,Hume,Alpine,3699,MOUNT BEAUTY,147.1693466,-36.7427006
1975,Hume,Alpine,3740,MOUNT BUFFALO,146.8180363,-36.7211485
1976,Hume,Alpine,3737,MUDGEGONGA,146.858344,-36.498349
1977,Hume,Alpine,3737,MYRTLEFORD,146.7260119,-36.5616777
1978,Hume,Alpine,3699,NELSE,147.2999501,-36.927065
1979,Hume,Alpine,3737,NUG NUG,146.7141493,-36.6627063
1980,Hume,Alpine,3738,OVENS,146.7602328,-36.5875948
1981,Hume,Alpine,3740,POREPUNKAH,146.9114666,-36.7004093
1982,Hume,Alpine,3737,ROSEWHITE,146.8760807,-36.5842723
1983,Hume,Alpine,3737,SELWYN,146.9221154,-37.0010795
1984,Hume,Alpine,3741,SMOKO,147.0652951,-36.8203857
1985,Hume,Alpine,3697,TAWONGA,147.1397658,-36.6857218
1986,Hume,Alpine,3698,TAWONGA SOUTH,147.1589244,-36.735764
1987,Hume,Alpine,3744,WANDILIGONG,146.9823318,-36.7735672
1988,Hume,Alpine,3737,WONNANGATTA,146.788646,-37.1330546
1989,Hume,Benalla,3670,BADDAGINNIE,145.8615142,-36.5933811
1990,Hume,Benalla,3672,BENALLA,145.9817019,-36.5514956
1991,Hume,Benalla,3725,BOXWOOD,145.7986873,-36.321977
1992,Hume,Benalla,3673,BROKEN CREEK,145.8871687,-36.4301455
1993,Hume,Benalla,3726,BUNGEET,146.050051,-36.2903168
1994,Hume,Benalla,3726,BUNGEET WEST,146.0111658,-36.3568185
1995,Hume,Benalla,3725,CHESNEY VALE,146.0454924,-36.4183039
1996,Hume,Benalla,3726,DEVENISH,145.8942123,-36.3334566
1997,Hume,Benalla,3673,GOOMALIBEE,145.8594891,-36.4653737
1998,Hume,Benalla,3725,GOORAMBAT,145.9276545,-36.4177125
1999,Hume,Benalla,3673,LIMA,145.9572705,-36.7372505
2000,Hume,Benalla,3673,LIMA EAST,145.9682855,-36.7867863
2001,Hume,Benalla,3673,LIMA SOUTH,146.0071229,-36.8376672
2002,Hume,Benalla,3673,LURG,146.0071229,-36.8376672
2003,Hume,Benalla,3725,MAJOR PLAINS,145.790136,-36.3706699
2004,Hume,Benalla,3673,MOLYULLAH,146.1577148,-36.6425266
2005,Hume,Benalla,3673,MOORNGAG,146.0515447,-36.7363723
2006,Hume,Benalla,3673,SAMARIA,146.0741533,-36.7923655
2007,Hume,Benalla,3725,STEWARTON,145.7827785,-36.4077893
2008,Hume,Benalla,3673,SWANPOOL,145.9999639,-36.742859
2009,Hume,Benalla,3670,TARNOOK,145.8592667,-36.5208954
2010,Hume,Benalla,3673,TATONG,146.1083015,-36.7308245
2011,Hume,Benalla,3726,THOONA,146.0781258,-36.3392809
2012,Hume,Benalla,3673,UPPER LURG,146.1816123,-36.5873081
2013,Hume,Benalla,3673,UPPER RYANS CREEK,146.2106105,-36.6727332
2014,Hume,Benalla,3670,WARRENBAYNE,145.8866888,-36.6917223
2015,Hume,Benalla,3673,WINTON,146.0803822,-36.5136496
2016,Hume,Benalla,3673,WINTON NORTH,146.14958,-36.4546482
2017,Hume,Greater Shepparton,3631,ARCADIA,145.3318348,-36.5654364
2018,Hume,Greater Shepparton,3631,ARCADIA SOUTH,145.372477,-36.5918002
2019,Hume,Greater Shepparton,3629,ARDMONA,145.2955119,-36.3785376
2020,Hume,Greater Shepparton,3634,BUNBARTHA,145.3317387,-36.2079498
2021,Hume,Greater Shepparton,3617,BYRNESIDE,145.1736686,-36.4208988
2022,Hume,Greater Shepparton,3630,CANIAMBO,145.6316025,-36.4756819
2023,Hume,Greater Shepparton,3630,COLLIVER,145.5158232,-36.42659975
2024,Hume,Greater Shepparton,3633,CONGUPNA,145.4314507,-36.3027635
2025,Hume,Greater Shepparton,3616,COOMA,145.0682096,-36.4117843
2026,Hume,Greater Shepparton,3629,COOMBOONA,145.3135405,-36.2767248
2027,Hume,Greater Shepparton,3631,COSGROVE,145.6316032,-36.3474927
2028,Hume,Greater Shepparton,3631,COSGROVE SOUTH,145.6316147,-36.4175514
2029,Hume,Greater Shepparton,3610,DHURRINGILE,145.2227603,-36.5430481
2030,Hume,Greater Shepparton,3630,DUNKIRK,145.5158232,-36.42659975
2031,Hume,Greater Shepparton,3616,GILLIESTON,145.221313,-36.3283554
2032,Hume,Greater Shepparton,3616,GIRGARRE EAST,145.0682892,-36.4549083
2033,Hume,Greater Shepparton,3631,GRAHAMVALE,145.4450711,-36.3719904
2034,Hume,Greater Shepparton,3616,HARSTON,145.1589278,-36.4695345
2035,Hume,Greater Shepparton,3631,KARRAMOMUS,145.4618854,-36.5271177
2036,Hume,Greater Shepparton,3634,KATANDRA,145.5954107,-36.247633
2037,Hume,Greater Shepparton,3634,KATANDRA WEST,145.5581361,-36.2283141
2038,Hume,Greater Shepparton,3631,KIALLA,145.3978564,-36.414199
2039,Hume,Greater Shepparton,3631,KIALLA EAST,145.5296676,-36.4569331
2040,Hume,Greater Shepparton,3631,KIALLA WEST,145.3887995,-36.4652498
2041,Hume,Greater Shepparton,3631,LEMNOS,145.4619693,-36.3244414
2042,Hume,Greater Shepparton,3634,MARIONVALE,145.5586478,-36.2586445
2043,Hume,Greater Shepparton,3634,MARUNGI,145.531817,-36.1935185
2044,Hume,Greater Shepparton,3618,MERRIGUM,145.1319565,-36.3715844
2045,Hume,Greater Shepparton,3610,MOORILIM,145.2959149,-36.6133477
2046,Hume,Greater Shepparton,3629,MOOROOPNA,145.3645032,-36.3929223
2047,Hume,Greater Shepparton,3629,MOOROOPNA NORTH,145.3010585,-36.3254823
2048,Hume,Greater Shepparton,3616,MOOROOPNA NORTH WEST,145.2591496,-36.3611839
2049,Hume,Greater Shepparton,3610,MURCHISON,145.2177141,-36.6189419
2050,Hume,Greater Shepparton,3610,MURCHISON EAST,145.2404227,-36.6152984
2051,Hume,Greater Shepparton,3610,MURCHISON NORTH,145.2777378,-36.5562672
2052,Hume,Greater Shepparton,3631,ORRVALE,145.4466954,-36.3990058
