ACCIDENT_NO,SURFACE_COND,Surface Cond Desc,SURFACE_COND_SEQ
T20120002256,2,Wet,1
T20120002257,1,Dry,1
T20120002259,2,Wet,1
T20120002262,9,Unknown,0
T20120002263,1,Dry,1
T20120002268,1,Dry,1
T20120002271,1,Dry,1
T20120002273,2,Wet,1
T20120002275,1,Dry,1
T20120002276,2,Wet,1
T20120002279,1,Dry,1
T20120002281,1,Dry,1
T20120002283,1,Dry,1
T20120002285,1,Dry,1
T20120002286,3,Muddy,1
T20120002287,1,Dry,1
T20120002288,1,Dry,1
T20120002289,1,Dry,1
T20120002290,2,Wet,1
T20120002291,9,Unknown,1
T20120002293,2,Wet,1
T20120002294,1,Dry,0
T20120002295,1,Dry,1
T20120002296,9,Unknown,1
T20120002298,1,Dry,1
T20120002301,1,Dry,1
T20120002302,2,Wet,1
T20120002309,2,Wet,1
T20120002310,1,Dry,1
T20120002312,2,Wet,1
T20120002320,1,Dry,1
T20120002323,1,Dry,1
T20120002326,1,Dry,1
T20120002328,1,Dry,1
T20120002329,1,Dry,1
T20120002330,2,Wet,1
T20120002332,1,Dry,1
T20120002334,1,Dry,1
T20120002337,1,Dry,1
T20120002340,9,Unknown,0
T20120002341,1,Dry,1
T20120002342,2,Wet,1
T20120002344,2,Wet,1
T20120002345,2,Wet,1
T20120002347,1,Dry,0
T20120002348,1,Dry,1
T20120002350,1,Dry,1
T20120002351,1,Dry,1
T20120002352,1,Dry,1
T20120002354,1,Dry,0
T20120002355,1,Dry,1
T20120002356,1,Dry,1
T20120002363,1,Dry,1
T20120002366,1,Dry,1
T20120002367,1,Dry,0
T20120002371,1,Dry,1
T20120002372,2,Wet,1
T20120002373,9,Unknown,0
T20120002377,1,Dry,1
T20120002379,1,Dry,1
T20120002381,1,Dry,1
T20120002382,1,Dry,1
T20120002387,1,Dry,1
T20120002390,1,Dry,1
T20120002391,1,Dry,1
T20120002393,1,Dry,1
T20120002394,1,Dry,1
T20120002397,1,Dry,1
T20120002410,1,Dry,1
T20120002412,1,Dry,1
T20120002414,1,Dry,1
T20120002415,1,Dry,1
T20120002417,1,Dry,1
T20120002420,1,Dry,1
T20120002421,1,Dry,1
T20120002423,1,Dry,0
T20120002424,1,Dry,1
T20120002425,2,Wet,1
T20120002429,1,Dry,1
T20120002432,9,Unknown,1
T20120002435,1,Dry,1
T20120002439,1,Dry,1
T20120002440,1,Dry,1
T20120002443,1,Dry,1
T20120002444,1,Dry,1
T20120002447,1,Dry,1
T20120002450,1,Dry,1
T20120002451,1,Dry,1
T20120002452,1,Dry,1
T20120002461,9,Unknown,1
T20120002462,1,Dry,1
T20120002464,1,Dry,1
T20120002466,1,Dry,1
T20120002468,9,Unknown,1
T20120002473,1,Dry,1
T20120002474,1,Dry,1
T20120002475,1,Dry,1
T20120002478,1,Dry,1
T20120002479,1,Dry,1
T20120002480,1,Dry,1
T20120002482,1,Dry,1
T20120002486,1,Dry,1
T20120002488,1,Dry,1
T20120002490,1,Dry,1
T20120002498,1,Dry,1
T20120002499,1,Dry,1
T20120002500,1,Dry,1
T20120002501,1,Dry,1
T20120002502,1,Dry,1
T20120002507,1,Dry,1
T20120002508,1,Dry,1
T20120002509,1,Dry,1
T20120002510,1,Dry,1
T20120002515,1,Dry,1
T20120002517,1,Dry,1
T20120002518,1,Dry,1
T20120002519,1,Dry,1
T20120002520,1,Dry,1
T20120002521,1,Dry,1
T20120002522,1,Dry,1
T20120002524,9,Unknown,1
T20120002527,1,Dry,1
T20120002529,1,Dry,1
T20120002530,1,Dry,1
T20120002535,1,Dry,1
T20120002537,1,Dry,1
T20120002539,1,Dry,1
T20120002545,1,Dry,1
T20120002546,1,Dry,1
T20120002547,1,Dry,1
T20120002549,1,Dry,0
T20120002550,1,Dry,1
T20120002551,1,Dry,1
T20120002552,1,Dry,1
T20120002563,1,Dry,1
T20120002566,1,Dry,1
T20120002569,1,Dry,1
T20120002573,1,Dry,1
T20120002575,1,Dry,1
T20120002576,1,Dry,1
T20120002577,1,Dry,1
T20120002579,1,Dry,1
T20120002580,1,Dry,1
T20120002582,1,Dry,1
T20120002583,1,Dry,1
T20120002585,1,Dry,1
T20120002586,9,Unknown,1
T20120002589,1,Dry,1
T20120002591,1,Dry,1
T20120002595,1,Dry,1
T20120002596,1,Dry,1
T20120002597,9,Unknown,1
T20120002598,1,Dry,1
T20120002599,1,Dry,1
T20120002601,1,Dry,1
T20120002602,1,Dry,1
T20120002605,9,Unknown,1
T20120002606,1,Dry,1
T20120002608,1,Dry,1
T20120002615,1,Dry,1
T20120002617,9,Unknown,1
T20120002618,1,Dry,1
T20120002623,1,Dry,1
T20120002624,1,Dry,1
T20120002627,1,Dry,1
T20120002629,2,Wet,1
T20120002631,1,Dry,1
T20120002632,1,Dry,1
T20120002638,1,Dry,1
T20120002644,1,Dry,1
T20120002646,9,Unknown,1
T20120002649,1,Dry,1
T20120002651,1,Dry,1
T20120002655,1,Dry,0
T20120002658,1,Dry,1
T20120002659,9,Unknown,1
T20120002660,1,Dry,1
T20120002661,1,Dry,1
T20120002662,1,Dry,1
T20120002663,1,Dry,1
T20120002664,1,Dry,1
T20120002667,1,Dry,1
T20120002668,1,Dry,1
T20120002670,1,Dry,1
T20120002672,1,Dry,1
T20120002674,1,Dry,1
T20120002675,1,Dry,1
T20120002676,1,Dry,1
T20120002677,1,Dry,1
T20120002678,1,Dry,1
T20120002680,1,Dry,1
T20120002684,1,Dry,1
T20120002686,1,Dry,1
T20120002688,1,Dry,1
T20120002689,1,Dry,1
T20120002690,1,Dry,1
T20120002694,1,Dry,1
T20120002697,9,Unknown,1
T20120002698,1,Dry,1
T20120002701,1,Dry,1
T20120002703,1,Dry,1
T20120002705,9,Unknown,1
T20120002709,1,Dry,1
T20120002712,1,Dry,1
T20120002717,1,Dry,1
T20120002720,1,Dry,1
T20120002723,1,Dry,1
T20120002724,1,Dry,1
T20120002726,1,Dry,1
T20120002730,9,Unknown,1
T20120002732,1,Dry,1
T20120002735,1,Dry,0
T20120002737,1,Dry,1
T20120002738,1,Dry,1
T20120002739,1,Dry,1
T20120002742,1,Dry,1
T20120002743,1,Dry,1
T20120002746,1,Dry,1
T20120002748,1,Dry,1
T20120002749,1,Dry,1
T20120002750,1,Dry,1
T20120002751,2,Wet,1
T20120002754,1,Dry,1
T20120002759,1,Dry,1
T20120002761,2,Wet,1
T20120002763,1,Dry,1
T20120002766,2,Wet,1
T20120002767,1,Dry,1
T20120002772,2,Wet,1
T20120002773,2,Wet,0
T20120002776,1,Dry,1
T20120002777,1,Dry,1
T20120002778,2,Wet,1
T20120002779,1,Dry,1
T20120002782,1,Dry,1
T20120002784,2,Wet,1
T20120002787,1,Dry,1
T20120002791,1,Dry,1
T20120002794,1,Dry,1
T20120002799,1,Dry,1
T20120002805,1,Dry,1
T20120002809,1,Dry,1
T20120002810,1,Dry,1
T20120002811,1,Dry,1
T20120002812,2,Wet,1
T20120002813,9,Unknown,1
T20120002815,1,Dry,1
T20120002816,1,Dry,1
T20120002818,1,Dry,1
T20120002824,1,Dry,1
T20120002825,1,Dry,1
T20120002826,1,Dry,1
T20120002827,1,Dry,1
T20120002828,1,Dry,1
T20120002829,1,Dry,1
T20120002830,1,Dry,1
T20120002831,1,Dry,1
T20120002835,1,Dry,1
T20120002837,3,Muddy,1
T20120002838,1,Dry,1
T20120002839,1,Dry,1
T20120002841,1,Dry,1
T20120002843,1,Dry,1
T20120002845,1,Dry,1
T20120002846,1,Dry,1
T20120002847,9,Unknown,1
T20120002848,9,Unknown,1
T20120002852,1,Dry,1
T20120002854,1,Dry,1
T20120002855,1,Dry,1
T20120002856,1,Dry,1
T20120002858,1,Dry,1
T20120002862,1,Dry,1
T20120002863,5,Icy,1
T20120002864,1,Dry,1
T20120002865,1,Dry,1
T20120002866,1,Dry,1
T20120002867,1,Dry,1
T20120002868,1,Dry,0
T20120002872,1,Dry,1
T20120002874,1,Dry,1
T20120002877,1,Dry,1
T20120002880,1,Dry,1
T20120002882,1,Dry,1
T20120002884,1,Dry,1
T20120002886,1,Dry,1
T20120002887,1,Dry,1
T20120002888,1,Dry,1
T20120002889,1,Dry,1
T20120002890,1,Dry,1
T20120002891,1,Dry,1
T20120002894,1,Dry,1
T20120002899,1,Dry,1
T20120002900,1,Dry,1
T20120002901,1,Dry,0
T20120002903,1,Dry,1
T20120002906,1,Dry,1
T20120002907,1,Dry,1
T20120002908,1,Dry,1
T20120002911,1,Dry,1
T20120002912,1,Dry,1
T20120002914,1,Dry,1
T20120002917,1,Dry,1
T20120002918,1,Dry,1
T20120002920,1,Dry,1
T20120002921,1,Dry,1
T20120002922,1,Dry,1
T20120002923,1,Dry,1
T20120002926,1,Dry,1
T20120002927,1,Dry,1
T20120002932,1,Dry,1
T20120002933,1,Dry,1
T20120002937,1,Dry,1
T20120002938,1,Dry,0
T20120002939,1,Dry,1
T20120002940,9,Unknown,0
T20120002941,1,Dry,1
T20120002945,1,Dry,1
T20120002947,1,Dry,1
T20120002952,1,Dry,1
T20120002953,1,Dry,1
T20120002955,1,Dry,1
T20120002958,1,Dry,1
T20120002959,1,Dry,1
T20120002960,1,Dry,1
T20120002961,1,Dry,1
T20120002965,1,Dry,1
T20120002966,1,Dry,1
T20120002968,1,Dry,1
T20120002969,1,Dry,1
T20120002970,1,Dry,1
T20120002972,1,Dry,1
T20120002974,9,Unknown,1
T20120002976,1,Dry,1
T20120002977,1,Dry,1
T20120002978,1,Dry,1
T20120002979,2,Wet,1
T20120002980,1,Dry,1
T20120002982,1,Dry,1
T20120002983,9,Unknown,1
T20120002986,1,Dry,1
T20120002987,1,Dry,1
T20120002988,1,Dry,1
T20120002993,1,Dry,1
T20120002997,1,Dry,1
T20120002998,1,Dry,1
T20120002999,1,Dry,1
T20120003001,1,Dry,1
T20120003003,1,Dry,1
T20120003004,1,Dry,1
T20120003007,1,Dry,1
T20120003008,1,Dry,1
T20120003009,1,Dry,1
T20120003011,1,Dry,1
T20120003012,1,Dry,1
T20120003019,2,Wet,1
T20120003024,1,Dry,1
T20120003026,1,Dry,1
T20120003030,1,Dry,1
T20120003031,1,Dry,1
T20120003035,1,Dry,1
T20120003037,1,Dry,1
T20120003040,1,Dry,1
T20120003041,1,Dry,1
T20120003042,1,Dry,1
T20120003044,1,Dry,1
T20120003046,1,Dry,0
T20120003053,1,Dry,1
T20120003055,1,Dry,1
T20120003056,1,Dry,1
T20120003062,1,Dry,1
T20120003063,1,Dry,1
T20120003066,1,Dry,1
T20120003067,1,Dry,1
T20120003069,2,Wet,1
T20120003069,5,Icy,2
T20120003070,1,Dry,1
T20120003071,1,Dry,1
T20120003072,1,Dry,1
T20120003076,1,Dry,1
T20120003077,1,Dry,1
T20120003081,1,Dry,1
T20120003083,1,Dry,1
T20120003088,1,Dry,1
T20120003092,1,Dry,1
T20120003095,1,Dry,1
T20120003097,1,Dry,1
T20120003098,1,Dry,1
T20120003099,1,Dry,1
T20120003100,1,Dry,1
T20120003102,1,Dry,1
T20120003103,1,Dry,1
T20120003105,1,Dry,1
T20120003106,1,Dry,1
T20120003107,1,Dry,1
T20120003108,1,Dry,1
T20120003109,1,Dry,1
T20120003110,1,Dry,1
T20120003113,1,Dry,1
T20120003115,1,Dry,1
T20120003116,9,Unknown,1
T20120003124,1,Dry,1
T20120003126,1,Dry,1
T20120003129,1,Dry,1
T20120003130,1,Dry,0
T20120003131,1,Dry,0
T20120003132,1,Dry,1
T20120003135,1,Dry,1
T20120003141,1,Dry,1
T20120003142,1,Dry,1
T20120003143,1,Dry,1
T20120003147,1,Dry,1
T20120003152,1,Dry,1
T20120003154,1,Dry,1
T20120003156,1,Dry,1
T20120003157,1,Dry,1
T20120003158,1,Dry,1
T20120003160,1,Dry,1
T20120003163,2,Wet,1
T20120003164,1,Dry,1
T20120003165,1,Dry,0
T20120003169,1,Dry,0
T20120003170,1,Dry,1
T20120003171,2,Wet,1
T20120003172,1,Dry,1
T20120003174,1,Dry,1
T20120003175,1,Dry,1
T20120003176,1,Dry,1
T20120003177,1,Dry,1
T20120003179,1,Dry,1
T20120003181,1,Dry,1
T20120003186,1,Dry,1
T20120003187,1,Dry,1
T20120003188,1,Dry,1
T20120003192,1,Dry,1
T20120003194,1,Dry,1
T20120003196,1,Dry,1
T20120003197,1,Dry,1
T20120003200,1,Dry,1
T20120003202,1,Dry,1
T20120003205,1,Dry,1
T20120003206,1,Dry,1
T20120003208,1,Dry,1
T20120003210,1,Dry,1
T20120003211,1,Dry,1
T20120003214,1,Dry,1
T20120003216,9,Unknown,1
T20120003219,1,Dry,1
T20120003223,1,Dry,1
T20120003225,1,Dry,1
T20120003228,9,Unknown,1
T20120003233,1,Dry,1
T20120003235,1,Dry,1
T20120003242,1,Dry,1
T20120003244,1,Dry,1
T20120003245,1,Dry,1
T20120003252,1,Dry,1
T20120003253,1,Dry,1
T20120003254,1,Dry,1
T20120003256,1,Dry,1
T20120003257,1,Dry,1
T20120003258,1,Dry,1
T20120003259,1,Dry,1
T20120003263,2,Wet,1
T20120003266,2,Wet,1
T20120003267,1,Dry,1
T20120003270,1,Dry,1
T20120003271,1,Dry,1
T20120003275,1,Dry,1
T20120003276,1,Dry,1
T20120003277,2,Wet,1
T20120003278,1,Dry,1
T20120003279,2,Wet,0
T20120003280,2,Wet,1
T20120003283,1,Dry,1
T20120003285,2,Wet,1
T20120003289,9,Unknown,1
T20120003292,1,Dry,1
T20120003295,2,Wet,1
T20120003296,9,Unknown,1
T20120003297,1,Dry,1
T20120003299,2,Wet,1
T20120003301,1,Dry,1
T20120003302,1,Dry,1
T20120003303,1,Dry,1
T20120003304,1,Dry,0
T20120003305,1,Dry,1
T20120003306,2,Wet,1
T20120003308,1,Dry,1
T20120003309,9,Unknown,1
T20120003312,1,Dry,1
T20120003313,1,Dry,1
T20120003314,2,Wet,1
T20120003317,1,Dry,1
T20120003326,2,Wet,1
T20120003327,1,Dry,1
T20120003328,2,Wet,1
T20120003332,9,Unknown,1
T20120003334,1,Dry,1
T20120003335,1,Dry,1
T20120003336,1,Dry,1
T20120003337,1,Dry,1
T20120003338,1,Dry,1
T20120003343,1,Dry,1
T20120003345,1,Dry,1
T20120003346,2,Wet,1
T20120003349,2,Wet,1
T20120003350,1,Dry,1
T20120003352,2,Wet,1
T20120003357,1,Dry,1
T20120003360,1,Dry,1
T20120003361,1,Dry,1
T20120003362,1,Dry,1
T20120003363,1,Dry,1
T20120003368,1,Dry,1
T20120003369,1,Dry,1
T20120003371,1,Dry,1
T20120003372,1,Dry,1
T20120003374,1,Dry,1
T20120003375,1,Dry,1
T20120003380,1,Dry,1
T20120003384,1,Dry,1
T20120003385,1,Dry,1
T20120003386,1,Dry,1
T20120003387,1,Dry,1
T20120003394,1,Dry,1
T20120003396,2,Wet,1
T20120003397,2,Wet,1
T20120003397,3,Muddy,2
T20120003398,1,Dry,1
T20120003399,2,Wet,1
T20120003400,1,Dry,1
T20120003402,1,Dry,1
T20120003403,2,Wet,1
T20120003406,1,Dry,1
T20120003408,1,Dry,1
T20120003409,1,Dry,1
T20120003415,1,Dry,1
T20120003423,1,Dry,1
T20120003424,2,Wet,1
T20120003425,1,Dry,1
T20120003432,1,Dry,1
T20120003433,9,Unknown,1
T20120003434,1,Dry,0
T20120003439,1,Dry,1
T20120003440,2,Wet,1
T20120003445,1,Dry,1
T20120003447,1,Dry,1
T20120003448,9,Unknown,1
T20120003449,1,Dry,1
T20120003450,1,Dry,1
T20120003451,9,Unknown,1
T20120003452,1,Dry,1
T20120003453,1,Dry,0
T20120003464,1,Dry,1
T20120003465,9,Unknown,1
T20120003466,1,Dry,1
T20120003467,1,Dry,1
T20120003468,1,Dry,1
T20120003469,1,Dry,1
T20120003471,1,Dry,1
T20120003475,1,Dry,1
T20120003476,2,Wet,1
T20120003478,1,Dry,1
T20120003482,1,Dry,1
T20120003485,1,Dry,1
T20120003486,1,Dry,1
T20120003487,2,Wet,1
T20120003490,1,Dry,1
T20120003493,1,Dry,1
T20120003494,1,Dry,1
T20120003496,1,Dry,1
T20120003499,1,Dry,1
T20120003500,1,Dry,1
T20120003502,1,Dry,1
T20120003503,1,Dry,1
T20120003510,1,Dry,1
T20120003511,1,Dry,1
T20120003512,1,Dry,1
T20120003513,1,Dry,1
T20120003516,1,Dry,1
T20120003517,1,Dry,0
T20120003521,1,Dry,1
T20120003528,1,Dry,1
T20120003529,1,Dry,1
T20120003531,1,Dry,1
T20120003538,1,Dry,1
T20120003540,1,Dry,1
T20120003542,1,Dry,1
T20120003543,1,Dry,1
T20120003544,1,Dry,1
T20120003546,1,Dry,1
T20120003548,1,Dry,1
T20120003549,1,Dry,1
T20120003550,1,Dry,1
T20120003553,1,Dry,1
T20120003556,1,Dry,1
T20120003559,1,Dry,1
T20120003560,1,Dry,1
T20120003561,1,Dry,1
T20120003563,1,Dry,1
T20120003564,1,Dry,1
T20120003566,1,Dry,1
T20120003567,1,Dry,1
T20120003569,1,Dry,1
T20120003571,1,Dry,0
T20120003573,1,Dry,1
T20120003574,9,Unknown,1
T20120003575,1,Dry,1
T20120003577,1,Dry,1
T20120003579,1,Dry,1
T20120003580,1,Dry,0
T20120003581,1,Dry,1
T20120003583,1,Dry,1
T20120003584,1,Dry,1
T20120003585,1,Dry,1
T20120003587,1,Dry,1
T20120003592,1,Dry,1
T20120003593,1,Dry,1
T20120003595,1,Dry,1
T20120003599,1,Dry,1
T20120003600,1,Dry,1
T20120003601,1,Dry,1
T20120003603,1,Dry,1
T20120003604,9,Unknown,1
T20120003609,1,Dry,1
T20120003610,9,Unknown,1
T20120003611,1,Dry,1
T20120003619,1,Dry,1
T20120003625,1,Dry,1
T20120003626,9,Unknown,1
T20120003627,2,Wet,1
T20120003631,1,Dry,1
T20120003632,1,Dry,1
T20120003634,1,Dry,1
T20120003637,1,Dry,1
T20120003639,2,Wet,1
T20120003640,1,Dry,1
T20120003641,1,Dry,1
T20120003643,1,Dry,1
T20120003646,1,Dry,1
T20120003650,1,Dry,1
T20120003651,1,Dry,1
T20120003652,1,Dry,1
T20120003653,1,Dry,1
T20120003658,1,Dry,1
T20120003660,2,Wet,1
T20120003662,1,Dry,1
T20120003664,1,Dry,1
T20120003666,1,Dry,1
T20120003667,1,Dry,1
T20120003672,1,Dry,1
T20120003673,2,Wet,1
T20120003676,1,Dry,1
T20120003677,1,Dry,1
T20120003679,1,Dry,1
T20120003681,1,Dry,1
T20120003682,1,Dry,1
T20120003683,1,Dry,1
T20120003684,1,Dry,0
T20120003686,1,Dry,1
T20120003687,1,Dry,0
T20120003690,1,Dry,1
T20120003692,1,Dry,1
T20120003698,2,Wet,1
T20120003700,1,Dry,1
T20120003701,1,Dry,1
T20120003702,1,Dry,1
T20120003704,9,Unknown,0
T20120003705,1,Dry,1
T20120003710,1,Dry,1
T20120003712,1,Dry,1
T20120003714,9,Unknown,1
T20120003716,1,Dry,1
T20120003717,1,Dry,1
T20120003718,1,Dry,1
T20120003723,1,Dry,1
T20120003724,1,Dry,1
T20120003725,1,Dry,1
T20120003727,1,Dry,1
T20120003728,1,Dry,1
T20120003730,1,Dry,1
T20120003731,2,Wet,1
T20120003732,2,Wet,1
T20120003733,1,Dry,1
T20120003734,1,Dry,1
T20120003737,2,Wet,1
T20120003738,2,Wet,1
T20120003739,1,Dry,1
T20120003740,2,Wet,1
T20120003742,2,Wet,1
T20120003743,2,Wet,1
T20120003746,2,Wet,1
T20120003747,2,Wet,1
T20120003750,2,Wet,1
T20120003753,1,Dry,1
T20120003757,2,Wet,1
T20120003758,2,Wet,1
T20120003759,1,Dry,0
T20120003760,2,Wet,1
T20120003765,2,Wet,1
T20120003766,2,Wet,1
T20120003768,1,Dry,1
T20120003771,2,Wet,1
T20120003772,2,Wet,1
T20120003780,1,Dry,1
T20120003781,1,Dry,1
T20120003783,1,Dry,1
T20120003785,1,Dry,1
T20120003796,1,Dry,1
T20120003798,1,Dry,1
T20120003799,1,Dry,1
T20120003800,1,Dry,1
T20120003801,1,Dry,1
T20120003802,1,Dry,1
T20120003803,1,Dry,1
T20120003808,2,Wet,1
T20120003809,9,Unknown,1
T20120003810,2,Wet,1
T20120003814,1,Dry,1
T20120003815,1,Dry,1
T20120003816,1,Dry,1
T20120003819,2,Wet,1
T20120003820,1,Dry,1
T20120003823,1,Dry,1
T20120003825,2,Wet,1
T20120003826,1,Dry,1
T20120003827,1,Dry,1
T20120003832,1,Dry,1
T20120003835,1,Dry,1
T20120003836,1,Dry,1
T20120003839,1,Dry,1
T20120003840,1,Dry,1
T20120003842,1,Dry,1
T20120003844,1,Dry,1
T20120003845,1,Dry,1
T20120003846,1,Dry,1
T20120003850,1,Dry,1
T20120003852,1,Dry,1
T20120003853,1,Dry,1
T20120003854,1,Dry,1
T20120003855,1,Dry,1
T20120003861,1,Dry,1
T20120003863,1,Dry,1
T20120003864,1,Dry,1
T20120003867,1,Dry,1
T20120003869,1,Dry,1
T20120003875,1,Dry,1
T20120003876,1,Dry,1
T20120003883,1,Dry,1
T20120003884,1,Dry,1
T20120003885,1,Dry,1
T20120003887,1,Dry,1
T20120003889,1,Dry,1
T20120003893,1,Dry,1
T20120003896,9,Unknown,1
T20120003898,1,Dry,1
T20120003901,1,Dry,1
T20120003902,1,Dry,1
T20120003903,1,Dry,1
T20120003904,1,Dry,1
T20120003905,9,Unknown,1
T20120003908,9,Unknown,1
T20120003910,1,Dry,1
T20120003915,1,Dry,1
T20120003917,9,Unknown,1
T20120003918,1,Dry,1
T20120003919,1,Dry,1
T20120003920,1,Dry,1
T20120003921,1,Dry,1
T20120003925,1,Dry,1
T20120003926,1,Dry,1
T20120003928,1,Dry,1
T20120003930,1,Dry,1
T20120003931,1,Dry,1
T20120003934,1,Dry,1
T20120003936,9,Unknown,1
T20120003938,1,Dry,1
T20120003941,1,Dry,1
T20120003942,1,Dry,1
T20120003944,1,Dry,1
T20120003948,1,Dry,1
T20120003950,1,Dry,1
T20120003955,1,Dry,1
T20120003957,1,Dry,1
T20120003958,1,Dry,1
T20120003961,1,Dry,1
T20120003962,1,Dry,1
T20120003963,1,Dry,1
T20120003964,1,Dry,1
T20120003969,1,Dry,1
T20120003972,1,Dry,1
T20120003976,1,Dry,1
T20120003981,1,Dry,1
T20120003982,1,Dry,1
T20120003983,1,Dry,1
T20120003987,1,Dry,1
T20120003989,1,Dry,0
T20120003991,2,Wet,1
T20120003992,1,Dry,1
T20120003993,2,Wet,1
T20120003997,1,Dry,1
T20120003998,2,Wet,1
T20120003999,1,Dry,1
T20120004000,1,Dry,1
T20120004001,1,Dry,1
T20120004002,1,Dry,1
T20120004005,1,Dry,1
T20120004011,1,Dry,1
T20120004014,1,Dry,1
T20120004015,1,Dry,0
T20120004018,3,Muddy,1
T20120004023,1,Dry,1
T20120004025,1,Dry,1
T20120004026,1,Dry,1
T20120004028,1,Dry,1
T20120004033,1,Dry,1
T20120004039,1,Dry,1
T20120004040,1,Dry,1
T20120004041,1,Dry,1
T20120004042,1,Dry,1
T20120004044,1,Dry,1
T20120004045,1,Dry,1
T20120004047,1,Dry,1
T20120004050,1,Dry,1
T20120004056,1,Dry,0
T20120004057,2,Wet,1
T20120004060,1,Dry,1
T20120004063,1,Dry,1
T20120004072,1,Dry,1
T20120004073,1,Dry,1
T20120004075,1,Dry,1
T20120004079,9,Unknown,1
T20120004080,1,Dry,1
T20120004081,2,Wet,1
T20120004082,1,Dry,1
T20120004083,1,Dry,1
T20120004088,1,Dry,1
T20120004089,1,Dry,1
T20120004093,1,Dry,1
T20120004095,1,Dry,1
T20120004100,1,Dry,1
T20120004102,1,Dry,0
T20120004104,1,Dry,1
T20120004106,9,Unknown,1
T20120004107,1,Dry,1
T20120004108,2,Wet,1
T20120004109,1,Dry,1
T20120004110,9,Unknown,1
T20120004111,1,Dry,1
T20120004112,1,Dry,1
T20120004113,1,Dry,1
T20120004119,1,Dry,1
T20120004125,2,Wet,1
T20120004126,1,Dry,1
T20120004127,1,Dry,1
T20120004131,1,Dry,1
T20120004134,1,Dry,1
T20120004135,1,Dry,1
T20120004139,2,Wet,1
T20120004141,1,Dry,1
T20120004147,1,Dry,1
T20120004153,1,Dry,1
T20120004162,9,Unknown,1
T20120004163,9,Unknown,1
T20120004164,1,Dry,1
T20120004165,1,Dry,1
T20120004168,1,Dry,1
T20120004175,1,Dry,1
T20120004179,1,Dry,1
T20120004181,1,Dry,1
T20120004182,9,Unknown,1
T20120004187,1,Dry,1
T20120004189,1,Dry,1
T20120004190,1,Dry,1
T20120004195,9,Unknown,1
T20120004197,1,Dry,1
T20120004198,1,Dry,1
T20120004199,1,Dry,1
T20120004200,1,Dry,1
T20120004201,1,Dry,1
T20120004203,1,Dry,1
T20120004204,1,Dry,1
T20120004206,1,Dry,1
T20120004207,1,Dry,1
T20120004208,1,Dry,1
T20120004209,1,Dry,1
T20120004213,1,Dry,1
T20120004215,1,Dry,1
T20120004217,1,Dry,1
T20120004220,9,Unknown,1
T20120004222,1,Dry,1
T20120004224,1,Dry,1
T20120004225,1,Dry,1
T20120004226,1,Dry,1
T20120004227,1,Dry,1
T20120004235,1,Dry,1
T20120004237,1,Dry,1
T20120004240,2,Wet,1
T20120004243,1,Dry,1
T20120004244,1,Dry,1
T20120004247,1,Dry,1
T20120004248,1,Dry,1
T20120004249,1,Dry,1
T20120004250,1,Dry,1
T20120004251,1,Dry,1
T20120004252,1,Dry,1
T20120004254,1,Dry,1
T20120004255,1,Dry,1
T20120004256,1,Dry,1
T20120004260,1,Dry,1
T20120004263,1,Dry,1
T20120004264,1,Dry,1
T20120004265,1,Dry,1
T20120004267,9,Unknown,0
T20120004272,1,Dry,1
T20120004273,1,Dry,0
T20120004274,9,Unknown,1
T20120004275,2,Wet,1
T20120004280,1,Dry,1
T20120004281,1,Dry,1
T20120004282,1,Dry,1
T20120004283,1,Dry,1
T20120004284,1,Dry,1
T20120004285,1,Dry,1
T20120004287,9,Unknown,1
T20120004288,1,Dry,1
T20120004289,1,Dry,1
T20120004295,1,Dry,1
T20120004299,1,Dry,1
T20120004300,1,Dry,1
T20120004301,1,Dry,1
T20120004302,1,Dry,1
T20120004303,1,Dry,1
T20120004305,1,Dry,1
T20120004309,1,Dry,1
T20120004311,1,Dry,1
T20120004314,1,Dry,0
T20120004316,1,Dry,1
T20120004318,1,Dry,1
T20120004320,1,Dry,1
T20120004324,1,Dry,1
T20120004326,1,Dry,1
T20120004327,1,Dry,1
T20120004330,1,Dry,1
T20120004331,1,Dry,1
T20120004332,1,Dry,1
T20120004333,2,Wet,1
T20120004337,1,Dry,1
T20120004340,1,Dry,1
T20120004342,1,Dry,1
T20120004343,1,Dry,0
T20120004345,1,Dry,1
T20120004346,1,Dry,1
T20120004349,1,Dry,1
T20120004350,1,Dry,1
T20120004353,1,Dry,1
T20120004357,1,Dry,1
T20120004358,1,Dry,1
T20120004361,1,Dry,1
T20120004363,1,Dry,1
T20120004364,1,Dry,1
T20120004365,1,Dry,1
T20120004366,1,Dry,1
T20120004368,1,Dry,1
T20120004371,1,Dry,1
T20120004373,1,Dry,1
T20120004374,1,Dry,1
T20120004375,1,Dry,1
T20120004380,1,Dry,1
T20120004382,1,Dry,1
T20120004384,9,Unknown,1
T20120004388,1,Dry,0
T20120004393,1,Dry,1
T20120004394,1,Dry,1
T20120004395,1,Dry,1
T20120004398,1,Dry,1
T20120004399,1,Dry,1
T20120004400,1,Dry,1
T20120004401,1,Dry,1
T20120004405,1,Dry,1
T20120004407,2,Wet,1
T20120004408,1,Dry,1
T20120004409,1,Dry,1
T20120004412,1,Dry,1
T20120004416,1,Dry,1
T20120004417,1,Dry,1
T20120004418,1,Dry,1
T20120004420,1,Dry,1
T20120004422,1,Dry,0
T20120004427,1,Dry,1
T20120004428,1,Dry,1
